id,date,region,category,value
3145,2020-03-30,Canada,Parks,-32.45
3146,2020-03-31,Canada,Parks,-12.78
3147,2020-04-01,Canada,Parks,-10.32
3148,2020-04-02,Canada,Parks,-16.17
3149,2020-04-03,Canada,Parks,-32.89
3150,2020-04-04,Canada,Parks,-17.17
3151,2020-04-05,Canada,Parks,-12.93
3152,2020-03-30,Canada,Transit stations,-70.07
3153,2020-03-31,Canada,Transit stations,-67.92
3154,2020-04-01,Canada,Transit stations,-67.95
3155,2020-04-02,Canada,Transit stations,-69.82
3156,2020-04-03,Canada,Transit stations,-69.48
3157,2020-04-04,Canada,Transit stations,-62.82
3158,2020-04-05,Canada,Transit stations,-66.8
3159,2020-03-30,Canada,Workplace,-60.25
3160,2020-03-31,Canada,Workplace,-60.31
3161,2020-04-01,Canada,Workplace,-60.68
3162,2020-04-02,Canada,Workplace,-60.88
3163,2020-04-03,Canada,Workplace,-60.17
3164,2020-04-04,Canada,Workplace,-44.59
3165,2020-04-05,Canada,Workplace,-46.06
3166,2020-03-30,Canada,Residential,23.23
3167,2020-03-31,Canada,Residential,23.39
3168,2020-04-01,Canada,Residential,23.98
3169,2020-04-02,Canada,Residential,25.23
3170,2020-04-03,Canada,Residential,26.79
3171,2020-04-04,Canada,Residential,16.69
3172,2020-04-05,Canada,Residential,14.09
3173,2020-03-30,Alberta,Grocery & pharmacy,-21.67
3174,2020-03-31,Alberta,Grocery & pharmacy,-21.25
3175,2020-04-01,Alberta,Grocery & pharmacy,-13.07
3176,2020-04-02,Alberta,Grocery & pharmacy,-15.34
3177,2020-04-03,Alberta,Grocery & pharmacy,-15.7
3178,2020-04-04,Alberta,Grocery & pharmacy,-19.7
3179,2020-04-05,Alberta,Grocery & pharmacy,-33.4
3180,2020-03-30,Alberta,Parks,-48.57
3181,2020-03-31,Alberta,Parks,-46.84
3182,2020-04-01,Alberta,Parks,-48.63
3183,2020-04-02,Alberta,Parks,-48.34
3184,2020-04-03,Alberta,Parks,-48.92
3185,2020-04-04,Alberta,Parks,-30.95
3186,2020-04-05,Alberta,Parks,-50.94
3187,2020-03-30,Alberta,Transit stations,-70.82
3188,2020-03-31,Alberta,Transit stations,-69.8
3189,2020-04-01,Alberta,Transit stations,-70.53
3190,2020-04-02,Alberta,Transit stations,-72.17
3191,2020-04-03,Alberta,Transit stations,-70.68
3192,2020-04-04,Alberta,Transit stations,-63.39
3193,2020-04-05,Alberta,Transit stations,-68.6
3194,2020-03-30,Alberta,Workplace,-51.77
3195,2020-03-31,Alberta,Workplace,-53.1
3196,2020-04-01,Alberta,Workplace,-53.16
3197,2020-04-02,Alberta,Workplace,-53.38
3198,2020-04-03,Alberta,Workplace,-51.78
3199,2020-04-04,Alberta,Workplace,-42.08
3200,2020-04-05,Alberta,Workplace,-43.12
3201,2020-03-30,Alberta,Residential,20.99
3202,2020-03-31,Alberta,Residential,22.72
3203,2020-04-01,Alberta,Residential,23.15
3204,2020-04-02,Alberta,Residential,23.77
3205,2020-04-03,Alberta,Residential,24.72
3206,2020-04-04,Alberta,Residential,15.89
3207,2020-04-05,Alberta,Residential,13.83
3208,2020-03-30,British Columbia,Grocery & pharmacy,-25.0
3209,2020-03-31,British Columbia,Grocery & pharmacy,-19.74
3210,2020-04-01,British Columbia,Grocery & pharmacy,-22.18
3211,2020-04-02,British Columbia,Grocery & pharmacy,-22.4
3212,2020-04-03,British Columbia,Grocery & pharmacy,-21.18
3213,2020-04-04,British Columbia,Grocery & pharmacy,-24.12
3214,2020-04-05,British Columbia,Grocery & pharmacy,-29.51
3215,2020-03-30,British Columbia,Parks,-11.1
3216,2020-03-31,British Columbia,Parks,28.09
3217,2020-04-01,British Columbia,Parks,22.77
3218,2020-04-02,British Columbia,Parks,14.0
3219,2020-04-03,British Columbia,Parks,4.67
3220,2020-04-04,British Columbia,Parks,-1.04
3221,2020-04-05,British Columbia,Parks,31.35
3222,2020-03-30,British Columbia,Transit stations,-63.94
3223,2020-03-31,British Columbia,Transit stations,-62.17
3224,2020-04-01,British Columbia,Transit stations,-62.55
3225,2020-04-02,British Columbia,Transit stations,-64.81
3226,2020-04-03,British Columbia,Transit stations,-63.15
3227,2020-04-04,British Columbia,Transit stations,-62.1
3228,2020-04-05,British Columbia,Transit stations,-60.86
3229,2020-03-30,British Columbia,Workplace,-56.49
3230,2020-03-31,British Columbia,Workplace,-55.62
3231,2020-04-01,British Columbia,Workplace,-56.95
3232,2020-04-02,British Columbia,Workplace,-56.78
3233,2020-04-03,British Columbia,Workplace,-55.17
3234,2020-04-04,British Columbia,Workplace,-46.73
3235,2020-04-05,British Columbia,Workplace,-46.9
3236,2020-03-30,British Columbia,Residential,21.38
3237,2020-03-31,British Columbia,Residential,21.87
3238,2020-04-01,British Columbia,Residential,22.05
3239,2020-04-02,British Columbia,Residential,23.08
3240,2020-04-03,British Columbia,Residential,22.25
3241,2020-04-04,British Columbia,Residential,16.2
3242,2020-04-05,British Columbia,Residential,12.77
3243,2020-03-30,Manitoba,Grocery & pharmacy,-11.53
3244,2020-03-31,Manitoba,Grocery & pharmacy,-4.14
3245,2020-04-01,Manitoba,Grocery & pharmacy,-13.85
3246,2020-04-02,Manitoba,Grocery & pharmacy,-28.28
3247,2020-04-03,Manitoba,Grocery & pharmacy,-24.02
3248,2020-04-04,Manitoba,Grocery & pharmacy,-23.43
3249,2020-04-05,Manitoba,Grocery & pharmacy,-28.64
3250,2020-03-30,Manitoba,Parks,3.96
3251,2020-03-31,Manitoba,Parks,1.82
3252,2020-04-01,Manitoba,Parks,-24.41
3253,2020-04-02,Manitoba,Parks,-55.21
3254,2020-04-03,Manitoba,Parks,-59.67
3255,2020-04-04,Manitoba,Parks,-51.53
3256,2020-04-05,Manitoba,Parks,-29.54
3257,2020-03-30,Manitoba,Transit stations,-57.24
3258,2020-03-31,Manitoba,Transit stations,-58.07
3259,2020-04-01,Manitoba,Transit stations,-62.4
3260,2020-04-02,Manitoba,Transit stations,-67.74
3261,2020-04-03,Manitoba,Transit stations,-65.34
3262,2020-04-04,Manitoba,Transit stations,-57.34
3263,2020-04-05,Manitoba,Transit stations,-61.41
3264,2020-03-30,Manitoba,Workplace,-47.0
3265,2020-03-31,Manitoba,Workplace,-47.43
3266,2020-04-01,Manitoba,Workplace,-49.27
3267,2020-04-02,Manitoba,Workplace,-51.86
3268,2020-04-03,Manitoba,Workplace,-53.78
3269,2020-04-04,Manitoba,Workplace,-36.78
3270,2020-04-05,Manitoba,Workplace,-39.97
3271,2020-03-30,Manitoba,Residential,18.07
3272,2020-03-31,Manitoba,Residential,18.77
3273,2020-04-01,Manitoba,Residential,20.25
3274,2020-04-02,Manitoba,Residential,23.89
3275,2020-04-03,Manitoba,Residential,25.06
3276,2020-04-04,Manitoba,Residential,15.9
3277,2020-04-05,Manitoba,Residential,12.2
3278,2020-03-30,New Brunswick,Grocery & pharmacy,-30.74
3279,2020-03-31,New Brunswick,Grocery & pharmacy,-27.04
3280,2020-04-01,New Brunswick,Grocery & pharmacy,-28.69
3281,2020-04-02,New Brunswick,Grocery & pharmacy,-27.56
3282,2020-04-03,New Brunswick,Grocery & pharmacy,-23.37
3283,2020-04-04,New Brunswick,Grocery & pharmacy,-32.49
3284,2020-04-05,New Brunswick,Grocery & pharmacy,-23.22
3285,2020-03-30,New Brunswick,Parks,-24.41
3286,2020-03-31,New Brunswick,Parks,-23.49
3287,2020-04-01,New Brunswick,Parks,-42.34
3288,2020-04-02,New Brunswick,Parks,-43.48
3289,2020-04-03,New Brunswick,Parks,-41.62
3290,2020-04-04,New Brunswick,Parks,-27.45
3291,2020-04-05,New Brunswick,Parks,78.42
3292,2020-03-30,New Brunswick,Transit stations,-58.13
3293,2020-03-31,New Brunswick,Transit stations,-60.12
3294,2020-04-01,New Brunswick,Transit stations,-60.61
3295,2020-04-02,New Brunswick,Transit stations,-60.85
3296,2020-04-03,New Brunswick,Transit stations,-59.66
3297,2020-04-04,New Brunswick,Transit stations,-55.47
3298,2020-04-05,New Brunswick,Transit stations,-53.46
3299,2020-03-30,New Brunswick,Workplace,-54.98
3300,2020-03-31,New Brunswick,Workplace,-56.24
3301,2020-04-01,New Brunswick,Workplace,-57.02
3302,2020-04-02,New Brunswick,Workplace,-57.49
3303,2020-04-03,New Brunswick,Workplace,-56.35
3304,2020-04-04,New Brunswick,Workplace,-41.57
3305,2020-04-05,New Brunswick,Workplace,-36.76
3306,2020-03-30,New Brunswick,Residential,19.73
3307,2020-03-31,New Brunswick,Residential,20.42
3308,2020-04-01,New Brunswick,Residential,21.62
3309,2020-04-02,New Brunswick,Residential,23.0
3310,2020-04-03,New Brunswick,Residential,24.64
3311,2020-04-04,New Brunswick,Residential,14.85
3312,2020-04-05,New Brunswick,Residential,7.92
3313,2020-03-30,Newfoundland and Labrador,Grocery & pharmacy,-32.78
3314,2020-03-31,Newfoundland and Labrador,Grocery & pharmacy,-33.06
3315,2020-04-01,Newfoundland and Labrador,Grocery & pharmacy,-29.99
3316,2020-04-02,Newfoundland and Labrador,Grocery & pharmacy,-28.83
3317,2020-04-03,Newfoundland and Labrador,Grocery & pharmacy,-24.05
3318,2020-04-04,Newfoundland and Labrador,Grocery & pharmacy,-27.08
3319,2020-04-05,Newfoundland and Labrador,Grocery & pharmacy,-24.84
3320,2020-03-30,Newfoundland and Labrador,Parks,-18.18
3321,2020-03-31,Newfoundland and Labrador,Parks,-16.31
3322,2020-04-01,Newfoundland and Labrador,Parks,-13.1
3323,2020-04-02,Newfoundland and Labrador,Parks,-24.74
3324,2020-04-03,Newfoundland and Labrador,Parks,-30.48
3325,2020-04-04,Newfoundland and Labrador,Parks,-29.74
3326,2020-04-05,Newfoundland and Labrador,Parks,22.68
3327,2020-03-30,Newfoundland and Labrador,Transit stations,-62.77
3328,2020-03-31,Newfoundland and Labrador,Transit stations,-58.26
3329,2020-04-01,Newfoundland and Labrador,Transit stations,-61.92
3330,2020-04-02,Newfoundland and Labrador,Transit stations,-66.67
3331,2020-04-03,Newfoundland and Labrador,Transit stations,-60.58
3332,2020-04-04,Newfoundland and Labrador,Transit stations,-61.73
3333,2020-04-05,Newfoundland and Labrador,Transit stations,-58.07
3334,2020-03-30,Newfoundland and Labrador,Workplace,-58.9
3335,2020-03-31,Newfoundland and Labrador,Workplace,-60.58
3336,2020-04-01,Newfoundland and Labrador,Workplace,-60.49
3337,2020-04-02,Newfoundland and Labrador,Workplace,-60.37
3338,2020-04-03,Newfoundland and Labrador,Workplace,-45.44
3339,2020-04-04,Newfoundland and Labrador,Workplace,-44.09
3340,2020-04-05,Newfoundland and Labrador,Workplace,-33.07
3341,2020-03-30,Newfoundland and Labrador,Residential,17.02
3342,2020-03-31,Newfoundland and Labrador,Residential,19.54
3343,2020-04-01,Newfoundland and Labrador,Residential,19.4
3344,2020-04-02,Newfoundland and Labrador,Residential,20.14
3345,2020-04-03,Newfoundland and Labrador,Residential,22.18
3346,2020-04-04,Newfoundland and Labrador,Residential,14.44
3347,2020-04-05,Newfoundland and Labrador,Residential,7.58
3348,2020-03-30,Northwest Territories,Grocery & pharmacy,-20.98
3349,2020-03-31,Northwest Territories,Grocery & pharmacy,-18.22
3350,2020-04-01,Northwest Territories,Grocery & pharmacy,-18.34
3351,2020-04-02,Northwest Territories,Grocery & pharmacy,-39.69
3352,2020-04-03,Northwest Territories,Grocery & pharmacy,-19.45
3353,2020-04-04,Northwest Territories,Grocery & pharmacy,-26.33
3354,2020-04-05,Northwest Territories,Grocery & pharmacy,-40.75
3355,2020-03-30,Northwest Territories,Transit stations,-53.66
3356,2020-03-31,Northwest Territories,Transit stations,-47.49
3357,2020-04-01,Northwest Territories,Transit stations,-50.0
3358,2020-04-02,Northwest Territories,Transit stations,-60.0
3359,2020-04-03,Northwest Territories,Transit stations,-57.5
3360,2020-04-04,Northwest Territories,Transit stations,-54.06
3361,2020-04-05,Northwest Territories,Transit stations,-61.76
3362,2020-03-30,Northwest Territories,Workplace,-49.21
3363,2020-03-31,Northwest Territories,Workplace,-47.66
3364,2020-04-01,Northwest Territories,Workplace,-48.06
3365,2020-04-02,Northwest Territories,Workplace,-52.27
3366,2020-04-03,Northwest Territories,Workplace,-48.43
3367,2020-04-04,Northwest Territories,Workplace,-34.55
3368,2020-04-05,Northwest Territories,Workplace,-34.09
3369,2020-03-30,Nova Scotia,Grocery & pharmacy,-26.38
3370,2020-03-31,Nova Scotia,Grocery & pharmacy,-25.44
3371,2020-04-01,Nova Scotia,Grocery & pharmacy,-30.25
3372,2020-04-02,Nova Scotia,Grocery & pharmacy,-32.17
3373,2020-04-03,Nova Scotia,Grocery & pharmacy,-26.66
3374,2020-04-04,Nova Scotia,Grocery & pharmacy,-36.26
3375,2020-04-05,Nova Scotia,Grocery & pharmacy,-15.39
3376,2020-03-30,Nova Scotia,Parks,-31.1
3377,2020-03-31,Nova Scotia,Parks,-40.11
3378,2020-04-01,Nova Scotia,Parks,-37.92
3379,2020-04-02,Nova Scotia,Parks,-50.91
3380,2020-04-03,Nova Scotia,Parks,-51.73
3381,2020-04-04,Nova Scotia,Parks,-43.7
3382,2020-04-05,Nova Scotia,Parks,44.18
3383,2020-03-30,Nova Scotia,Transit stations,-64.31
3384,2020-03-31,Nova Scotia,Transit stations,-65.73
3385,2020-04-01,Nova Scotia,Transit stations,-66.33
3386,2020-04-02,Nova Scotia,Transit stations,-73.77
3387,2020-04-03,Nova Scotia,Transit stations,-68.86
3388,2020-04-04,Nova Scotia,Transit stations,-60.89
3389,2020-04-05,Nova Scotia,Transit stations,-51.02
3390,2020-03-30,Nova Scotia,Workplace,-59.12
3391,2020-03-31,Nova Scotia,Workplace,-60.0
3392,2020-04-01,Nova Scotia,Workplace,-60.25
3393,2020-04-02,Nova Scotia,Workplace,-60.42
3394,2020-04-03,Nova Scotia,Workplace,-58.04
3395,2020-04-04,Nova Scotia,Workplace,-44.48
3396,2020-04-05,Nova Scotia,Workplace,-33.04
3397,2020-03-30,Nova Scotia,Residential,20.61
3398,2020-03-31,Nova Scotia,Residential,21.56
3399,2020-04-01,Nova Scotia,Residential,22.09
3400,2020-04-02,Nova Scotia,Residential,22.43
3401,2020-04-03,Nova Scotia,Residential,24.27
3402,2020-04-04,Nova Scotia,Residential,15.53
3403,2020-04-05,Nova Scotia,Residential,5.14
3404,2020-03-30,Nunavut,Workplace,-40.24
3405,2020-03-31,Nunavut,Workplace,-38.75
3406,2020-04-01,Nunavut,Workplace,-39.5
3407,2020-04-02,Nunavut,Workplace,-36.71
3408,2020-04-03,Nunavut,Workplace,-32.93
3409,2020-04-04,Nunavut,Workplace,-23.25
3410,2020-03-30,Ontario,Grocery & pharmacy,-27.22
3411,2020-03-31,Ontario,Grocery & pharmacy,-17.08
3412,2020-04-01,Ontario,Grocery & pharmacy,-20.64
3413,2020-04-02,Ontario,Grocery & pharmacy,-19.93
3414,2020-04-03,Ontario,Grocery & pharmacy,-22.38
3415,2020-04-04,Ontario,Grocery & pharmacy,-26.54
3416,2020-04-05,Ontario,Grocery & pharmacy,-31.84
3417,2020-03-30,Ontario,Parks,-34.2
3418,2020-03-31,Ontario,Parks,-26.96
3419,2020-04-01,Ontario,Parks,1.43
3420,2020-04-02,Ontario,Parks,3.4
3421,2020-04-03,Ontario,Parks,-28.24
3422,2020-04-04,Ontario,Parks,-17.93
3423,2020-04-05,Ontario,Parks,-10.7
3424,2020-03-30,Ontario,Transit stations,-71.33
3425,2020-03-31,Ontario,Transit stations,-68.51
3426,2020-04-01,Ontario,Transit stations,-68.59
3427,2020-04-02,Ontario,Transit stations,-69.0
3428,2020-04-03,Ontario,Transit stations,-69.94
3429,2020-04-04,Ontario,Transit stations,-63.3
3430,2020-04-05,Ontario,Transit stations,-66.64
3431,2020-03-30,Ontario,Workplace,-62.66
3432,2020-03-31,Ontario,Workplace,-62.44
3433,2020-04-01,Ontario,Workplace,-62.75
3434,2020-04-02,Ontario,Workplace,-62.78
3435,2020-04-03,Ontario,Workplace,-62.23
3436,2020-04-04,Ontario,Workplace,-45.94
3437,2020-04-05,Ontario,Workplace,-46.67
3438,2020-03-30,Ontario,Residential,24.75
3439,2020-03-31,Ontario,Residential,24.29
3440,2020-04-01,Ontario,Residential,24.82
3441,2020-04-02,Ontario,Residential,25.64
3442,2020-04-03,Ontario,Residential,26.92
3443,2020-04-04,Ontario,Residential,15.92
3444,2020-04-05,Ontario,Residential,14.02
3445,2020-03-30,Prince Edward Island,Grocery & pharmacy,-26.11
3446,2020-03-31,Prince Edward Island,Grocery & pharmacy,-26.1
3447,2020-04-01,Prince Edward Island,Grocery & pharmacy,-29.32
3448,2020-04-02,Prince Edward Island,Grocery & pharmacy,-24.52
3449,2020-04-03,Prince Edward Island,Grocery & pharmacy,-23.9
3450,2020-04-04,Prince Edward Island,Grocery & pharmacy,-31.44
3451,2020-04-05,Prince Edward Island,Grocery & pharmacy,-20.43
3452,2020-03-30,Prince Edward Island,Workplace,-55.4
3453,2020-03-31,Prince Edward Island,Workplace,-56.38
3454,2020-04-01,Prince Edward Island,Workplace,-57.23
3455,2020-04-02,Prince Edward Island,Workplace,-57.64
3456,2020-04-03,Prince Edward Island,Workplace,-56.05
3457,2020-04-04,Prince Edward Island,Workplace,-43.53
3458,2020-04-05,Prince Edward Island,Workplace,-32.28
3459,2020-03-30,Prince Edward Island,Residential,20.69
3460,2020-03-31,Prince Edward Island,Residential,21.7
3461,2020-04-01,Prince Edward Island,Residential,22.4
3462,2020-04-02,Prince Edward Island,Residential,22.78
3463,2020-04-03,Prince Edward Island,Residential,25.26
3464,2020-03-30,Quebec,Grocery & pharmacy,-33.82
3465,2020-03-31,Quebec,Grocery & pharmacy,-22.85
3466,2020-04-01,Quebec,Grocery & pharmacy,-24.75
3467,2020-04-02,Quebec,Grocery & pharmacy,-27.72
3468,2020-04-03,Quebec,Grocery & pharmacy,-29.01
3469,2020-04-04,Quebec,Grocery & pharmacy,-27.53
3470,2020-04-05,Quebec,Grocery & pharmacy,-77.81
3471,2020-03-30,Quebec,Parks,-51.46
3472,2020-03-31,Quebec,Parks,-0.17
3473,2020-04-01,Quebec,Parks,-32.39
3474,2020-04-02,Quebec,Parks,-51.41
3475,2020-04-03,Quebec,Parks,-50.59
3476,2020-04-04,Quebec,Parks,-3.46
3477,2020-04-05,Quebec,Parks,-42.26
3478,2020-03-30,Quebec,Transit stations,-75.76
3479,2020-03-31,Quebec,Transit stations,-71.91
3480,2020-04-01,Quebec,Transit stations,-73.21
3481,2020-04-02,Quebec,Transit stations,-76.35
3482,2020-04-03,Quebec,Transit stations,-74.54
3483,2020-04-04,Quebec,Transit stations,-62.86
3484,2020-04-05,Quebec,Transit stations,-74.87
3485,2020-03-30,Quebec,Workplace,-66.19
3486,2020-03-31,Quebec,Workplace,-66.18
3487,2020-04-01,Quebec,Workplace,-66.52
3488,2020-04-02,Quebec,Workplace,-67.04
3489,2020-04-03,Quebec,Workplace,-66.18
3490,2020-04-04,Quebec,Workplace,-47.57
3491,2020-04-05,Quebec,Workplace,-52.47
3492,2020-03-30,Quebec,Residential,25.7
3493,2020-03-31,Quebec,Residential,25.71
3494,2020-04-01,Quebec,Residential,27.19
3495,2020-04-02,Quebec,Residential,28.95
3496,2020-04-03,Quebec,Residential,30.13
3497,2020-04-04,Quebec,Residential,18.02
3498,2020-04-05,Quebec,Residential,16.01
3499,2020-03-30,Saskatchewan,Grocery & pharmacy,-16.02
3500,2020-03-31,Saskatchewan,Grocery & pharmacy,-20.2
3501,2020-04-01,Saskatchewan,Grocery & pharmacy,-20.62
3502,2020-04-02,Saskatchewan,Grocery & pharmacy,-16.04
3503,2020-04-03,Saskatchewan,Grocery & pharmacy,-11.3
3504,2020-04-04,Saskatchewan,Grocery & pharmacy,-23.88
3505,2020-04-05,Saskatchewan,Grocery & pharmacy,-28.55
3506,2020-03-30,Saskatchewan,Parks,10.11
3507,2020-03-31,Saskatchewan,Parks,-23.08
3508,2020-04-01,Saskatchewan,Parks,-29.69
3509,2020-04-02,Saskatchewan,Parks,-23.05
3510,2020-04-03,Saskatchewan,Parks,-23.52
3511,2020-04-04,Saskatchewan,Parks,-44.84
3512,2020-04-05,Saskatchewan,Parks,-14.29
3513,2020-03-30,Saskatchewan,Transit stations,-54.71
3514,2020-03-31,Saskatchewan,Transit stations,-54.67
3515,2020-04-01,Saskatchewan,Transit stations,-56.68
3516,2020-04-02,Saskatchewan,Transit stations,-57.75
3517,2020-04-03,Saskatchewan,Transit stations,-56.33
3518,2020-04-04,Saskatchewan,Transit stations,-58.67
3519,2020-04-05,Saskatchewan,Transit stations,-58.54
3520,2020-03-30,Saskatchewan,Workplace,-48.99
3521,2020-03-31,Saskatchewan,Workplace,-49.88
3522,2020-04-01,Saskatchewan,Workplace,-49.8
3523,2020-04-02,Saskatchewan,Workplace,-50.17
3524,2020-04-03,Saskatchewan,Workplace,-48.87
3525,2020-04-04,Saskatchewan,Workplace,-38.56
3526,2020-04-05,Saskatchewan,Workplace,-38.98
3527,2020-03-30,Saskatchewan,Residential,17.31
3528,2020-03-31,Saskatchewan,Residential,19.75
3529,2020-04-01,Saskatchewan,Residential,20.42
3530,2020-04-02,Saskatchewan,Residential,21.19
3531,2020-04-03,Saskatchewan,Residential,21.05
3532,2020-04-04,Saskatchewan,Residential,15.97
3533,2020-04-05,Saskatchewan,Residential,12.45
3534,2020-03-30,Yukon,Grocery & pharmacy,-21.78
3535,2020-03-31,Yukon,Grocery & pharmacy,-20.37
3536,2020-04-01,Yukon,Grocery & pharmacy,-25.0
3537,2020-04-02,Yukon,Grocery & pharmacy,-11.12
3538,2020-04-03,Yukon,Grocery & pharmacy,-18.75
3539,2020-04-04,Yukon,Grocery & pharmacy,-7.02
3540,2020-04-05,Yukon,Grocery & pharmacy,-25.93
3541,2020-03-30,Yukon,Workplace,-45.46
3542,2020-03-31,Yukon,Workplace,-46.38
3543,2020-04-01,Yukon,Workplace,-44.21
3544,2020-04-02,Yukon,Workplace,-47.11
3545,2020-04-03,Yukon,Workplace,-46.58
3546,2020-04-04,Yukon,Workplace,-31.11
3547,2020-04-05,Yukon,Workplace,-31.58
3548,2020-03-30,Canada,Retail & recreation,-53.59
3549,2020-04-02,Canada,Retail & recreation,-52.99
3550,2020-04-05,Canada,Retail & recreation,-62.72
3551,2020-04-01,Alberta,Retail & recreation,-47.49
3552,2020-04-04,Alberta,Retail & recreation,-52.83
3553,2020-03-31,British Columbia,Retail & recreation,-48.3
3554,2020-04-03,British Columbia,Retail & recreation,-50.17
3555,2020-03-30,Manitoba,Retail & recreation,-37.88
3556,2020-04-02,Manitoba,Retail & recreation,-59.15
3557,2020-04-05,Manitoba,Retail & recreation,-54.49
3558,2020-04-01,New Brunswick,Retail & recreation,-52.25
3559,2020-04-04,New Brunswick,Retail & recreation,-54.32
3560,2020-03-31,Newfoundland and Labrador,Retail & recreation,-54.09
3561,2020-04-03,Newfoundland and Labrador,Retail & recreation,-51.23
3562,2020-03-30,Northwest Territories,Retail & recreation,-51.76
3563,2020-04-02,Northwest Territories,Retail & recreation,-52.43
3564,2020-04-05,Northwest Territories,Retail & recreation,-53.5
3565,2020-04-01,Nova Scotia,Retail & recreation,-54.85
3566,2020-04-04,Nova Scotia,Retail & recreation,-59.41
3567,2020-03-31,Prince Edward Island,Retail & recreation,-57.11
3568,2020-04-03,Prince Edward Island,Retail & recreation,-55.75
3569,2020-03-30,Quebec,Retail & recreation,-60.29
3570,2020-04-02,Quebec,Retail & recreation,-61.49
3571,2020-04-05,Quebec,Retail & recreation,-84.18
3572,2020-04-01,Saskatchewan,Retail & recreation,-50.86
3573,2020-04-04,Saskatchewan,Retail & recreation,-57.06
3574,2020-04-02,Yukon,Retail & recreation,-34.69
3575,2020-04-05,Yukon,Retail & recreation,-40.97
